16	0.32959
20	0.198238
22	0.209745
24	0.212101
26	0.212695
28	0.210384
30	0.204179
32	0.17459
34	0.103399
36	0.102396
38	0.102772
40	0.134423
44	0.074285
48	0.130769
52	0.162702
56	0.171005
60	0.128016
66	0.121354
72	0.10479
78	0.078308
84	0.078251
92	0.073289
100	0.109276
110	0.160365
120	0.125396
132	0.12782
144	0.127511
158	0.128714
172	0.132555
188	0.130892
206	0.121692
226	0.139196
248	0.116104
272	0.131115
298	0.138931
326	0.156974
358	0.158019
392	0.167394
430	0.174312
472	0.176265
518	0.184198
568	0.198457
624	0.184013
686	0.207755
754	0.228572
828	0.232275
910	0.255799
1000	0.262831
1100	0.288405
1210	0.301542
1330	0.327369
1462	0.353726
1608	0.379429
1768	0.387858
1944	0.472
2138	0.482272
2350	0.522706
2584	0.559928
2842	0.645312
3126	0.645881
3438	0.71676
3780	0.878967
4158	0.959644
4572	1.02251
5028	1.0924
5530	1.32674
6082	1.31387
6690	1.48467
7358	1.63826
8092	1.80386
8900	1.97166
9790	2.15461
10768	2.41408
11844	2.67938
13028	3.0272
14330	3.33319
15762	3.60577
17338	4.00488
19070	4.4177
20976	4.94982
23072	5.50917
25378	5.9552
27914	6.65603
30704	7.44721
33774	8.2316
37150	9.10548
40864	10.0937
44950	11.2501
49444	12.3233
54388	13.4487
59826	5.03401
65808	11.8199
72388	14.4175
79626	15.4381
87588	7.69442
96346	11.5201
105980	19.8072
116578	23.1856
128234	17.8592
141056	20.1934
155160	13.9402
170676	15.3231
187742	16.9251
206516	18.7526
227166	28.8132
249882	38.183
274870	39.2249
302356	43.7055
332590	45.8284
365848	47.0343
402432	50.2191
442674	49.5525
486940	61.6567
535634	68.8808
589196	66.2886
648114	70.3434
712924	78.7668
784216	93.4003
862636	94.0493
948898	103.964
1043786	121.453
1148164	126.695
1262980	140.884
1389278	152.448
1528204	174.598
1681024	182.636
1849126	207.711
2034038	227.415
2237440	249.47
2461184	269.533
2707302	297.553
2978032	332.922
3275834	367.74
3603416	409.998
3963756	450.577
4360130	497.785
4796142	546.662
5275756	606.05
5803330	674.698
6383662	738.561
7022028	813.925
7724230	900.225
8496652	997.626
9346316	1103.93
