16	0.235421
20	0.194164
22	0.038259
24	0.150326
26	0.145736
28	0.157487
30	0.130226
32	0.09985
34	0.099352
36	0.101139
38	0.100601
40	0.100929
44	0.100612
48	0.079789
52	0.078616
56	0.187699
60	0.068962
66	0.083587
72	0.08658
78	0.082324
84	0.046669
92	0.053117
100	0.055583
110	0.054677
120	0.056391
132	0.052896
144	0.051501
158	0.055756
172	0.054836
188	0.056365
206	0.060124
226	0.063643
248	0.068255
272	0.069324
298	0.072968
326	0.078256
358	0.086749
392	0.090828
430	0.095072
472	0.10535
518	0.11023
568	0.11679
624	0.130685
686	0.139613
754	0.188718
828	0.208534
910	0.279746
1000	0.316318
1100	0.296917
1210	0.286035
1330	0.352546
1462	0.367606
1608	0.451632
1768	0.42191
1944	0.526748
2138	0.511161
2350	0.560841
2584	0.601278
2842	0.681079
3126	0.82736
3438	0.754861
3780	0.932154
4158	0.917406
4572	1.00151
5028	1.2077
5530	1.26009
6082	1.38413
6690	1.4875
7358	1.71064
8092	1.89368
8900	1.93293
9790	2.44859
10768	2.54578
11844	2.84913
13028	3.41143
14330	3.63971
15762	3.69451
17338	4.11725
19070	4.58066
20976	5.04207
23072	5.67606
25378	6.12401
27914	6.7002
30704	7.59133
33774	8.39387
37150	9.31491
40864	10.189
44950	11.5032
49444	12.4584
54388	13.8886
59826	14.1995
65808	5.56222
72388	10.9487
79626	17.3948
87588	7.54301
96346	10.9854
105980	17.608
116578	16.7342
128234	18.1878
141056	22.759
155160	22.0575
170676	20.655
187742	30.4812
206516	26.9852
227166	35.452
249882	38.3109
274870	36.2235
302356	38.2421
332590	37.9765
365848	46.9659
402432	49.9609
442674	49.6797
486940	51.8979
535634	73.6869
589196	66.9653
648114	74.8072
712924	78.3802
784216	91.6513
862636	93.5648
948898	99.3838
1043786	114.653
1148164	126.361
1262980	136.279
1389278	147.562
1528204	169.046
1681024	183.857
1849126	202.354
2034038	219.751
2237440	241.625
2461184	269.033
2707302	295.956
2978032	324.341
3275834	363.252
3603416	397.804
3963756	444.125
4360130	481.657
4796142	538.453
5275756	593.326
5803330	659.939
6383662	720.212
7022028	805.254
7724230	890.91
8496652	966.653
9346316	1087.34
