16	0.6672
20	0.632352
22	0.629792
24	0.629216
26	0.629312
28	0.66224
30	0.630976
32	0.629408
34	0.622144
36	0.62432
38	0.624672
40	0.702304
44	0.670528
48	0.623392
52	0.624992
56	0.620352
60	0.63888
66	0.56544
72	0.566368
78	0.565152
84	0.566304
92	0.566208
100	0.56976
110	0.731264
120	0.596448
132	0.563776
144	0.570944
158	0.570976
172	0.573216
188	0.74944
206	0.572576
226	0.595424
248	0.605888
272	0.580288
298	0.725216
326	0.586976
358	0.584704
392	0.590304
430	0.6
472	0.613824
518	0.836032
568	0.814464
624	0.856224
686	0.822208
754	0.966656
828	0.864736
910	0.865984
1000	0.845824
1100	0.80912
1210	0.873952
1330	0.834944
1462	0.841952
1608	0.850624
1768	0.981664
1944	0.84704
2138	0.821056
2350	0.865856
2584	0.915584
2842	0.851648
3126	0.872128
3438	0.855488
3780	0.999904
4158	0.856768
4572	0.846272
5028	0.867232
5530	0.866656
6082	0.907776
6690	0.858784
7358	0.876416
8092	0.894112
8900	0.922976
9790	0.91312
10768	0.94432
11844	0.959936
13028	1.12826
14330	1.23194
15762	1.2016
17338	1.24816
19070	1.25478
20976	1.32723
23072	1.344
25378	1.53376
27914	1.55069
30704	1.59997
33774	1.66435
37150	1.73149
40864	1.89939
44950	1.99434
49444	2.07798
54388	2.24678
59826	2.4057
65808	2.79293
72388	2.85635
79626	3.0569
87588	3.26618
96346	3.47696
105980	3.76051
116578	4.04179
128234	4.30784
141056	4.67814
155160	4.99194
170676	5.50854
187742	5.99942
206516	6.37354
227166	6.81722
249882	7.17197
274870	7.90269
302356	8.11818
332590	8.62208
365848	9.14406
402432	9.45251
442674	10.3172
486940	10.9665
535634	11.7931
589196	12.6732
648114	13.6971
712924	14.7868
784216	15.9982
862636	17.3529
948898	18.7871
1043786	20.4862
1148164	22.2978
1262980	24.1976
1389278	26.3938
1528204	28.8796
1681024	31.5216
1849126	34.929
2034038	37.8555
2237440	41.537
2461184	45.1371
2707302	49.5993
2978032	54.7413
3275834	59.6238
3603416	65.3976
3963756	71.7448
4360130	78.9936
4796142	86.5567
5275756	94.8858
5803330	104.535
6383662	114.429
7022028	125.682
7724230	138.063
8496652	151.757
9346316	166.647
