16	1.5625
20	1.16862
22	0.682428
24	0.521955
26	0.589273
28	0.556688
30	0.539435
32	0.472838
34	0.483816
36	0.473135
38	0.475623
40	0.393298
44	0.415604
48	0.446974
52	0.527872
56	0.480563
60	0.490663
66	0.427463
72	0.399304
78	0.404309
84	0.404764
92	0.449641
100	0.439903
110	0.497859
120	0.457045
132	0.458931
144	0.511334
158	0.505281
172	0.534135
188	0.453572
206	0.532808
226	0.523022
248	0.526206
272	0.532872
298	0.474192
326	0.477173
358	0.461598
392	0.525505
430	0.492598
472	0.426264
518	0.419922
568	0.448676
624	0.44306
686	0.450256
754	0.466041
828	0.624328
910	0.481384
1000	0.503088
1100	0.488377
1210	0.520902
1330	0.565795
1462	0.503962
1608	0.52486
1768	0.510647
1944	0.541917
2138	0.482698
2350	0.582661
2584	0.639177
2842	0.660111
3126	0.652856
3438	0.65677
3780	0.715082
4158	0.827695
4572	0.710127
5028	0.753839
5530	0.898137
6082	0.932824
6690	0.945062
7358	1.2803
8092	1.11507
8900	1.91958
9790	1.28766
10768	1.45303
11844	1.41984
13028	1.86515
14330	1.60876
15762	1.80377
17338	2.09186
19070	1.90339
20976	2.09848
23072	2.2307
25378	2.48716
27914	2.62075
30704	2.79112
33774	3.13451
37150	3.37938
40864	3.73001
44950	3.99612
49444	4.57708
54388	4.83694
59826	5.22708
65808	5.72649
72388	6.33165
79626	6.96605
87588	7.74741
96346	8.17152
105980	8.49784
116578	10.3475
128234	10.9293
141056	12.1178
155160	13.5007
170676	14.7438
187742	16.3757
206516	15.7022
227166	12.1831
249882	20.1618
274870	11.9497
302356	15.7435
332590	18.0785
365848	16.5864
402432	17.3922
442674	21.4774
486940	19.9803
535634	22.0916
589196	24.4453
648114	26.9216
712924	29.6861
784216	32.8493
862636	37.5368
948898	40.3468
1043786	61.4414
1148164	60.1354
1262980	53.6643
1389278	59.4275
1528204	64.9044
1681024	72.201
1849126	79.089
2034038	87.249
2237440	96.6541
2461184	106.322
2707302	121.134
2978032	130.312
3275834	144.074
3603416	157.915
3963756	173.339
4360130	191.34
4796142	210.285
5275756	234.714
5803330	257.975
6383662	284.698
7022028	313.584
7724230	342.715
8496652	382.475
9346316	420.01
