16	0.303142
20	0.248115
22	0.29697
24	0.250505
26	0.086813
28	0.076357
30	0.074153
32	0.220804
34	0.123282
36	0.101674
38	0.108473
40	0.212257
44	0.074173
48	0.212457
52	0.12085
56	0.214236
60	0.120377
66	0.261178
72	0.067238
78	0.080598
84	0.128105
92	0.128003
100	0.129592
110	0.127111
120	0.129494
132	0.128628
144	0.134317
158	0.180899
172	0.187313
188	0.185929
206	0.188744
226	0.144636
248	0.106033
272	0.140921
298	0.13809
326	0.131992
358	0.168661
392	0.136112
430	0.155241
472	0.189507
518	0.188927
568	0.188063
624	0.205989
686	0.274618
754	0.229523
828	0.254763
910	0.135436
1000	0.241796
1100	0.200926
1210	0.327731
1330	0.335527
1462	0.379361
1608	0.391042
1768	0.422617
1944	0.451983
2138	0.484897
2350	0.52797
2584	0.572456
2842	0.631549
3126	0.675278
3438	0.769648
3780	0.828554
4158	0.874405
4572	0.99774
5028	1.10094
5530	1.0774
6082	1.31821
6690	1.46288
7358	1.63714
8092	1.77013
8900	1.94759
9790	2.24062
10768	2.32976
11844	2.70922
13028	2.98509
14330	3.32629
15762	3.7755
17338	4.0541
19070	4.42878
20976	4.99297
23072	5.58819
25378	6.15125
27914	6.65015
30704	7.41468
33774	8.32864
37150	9.14248
40864	10.1819
44950	11.3157
49444	12.524
54388	12.9582
59826	4.98436
65808	10.7755
72388	12.7936
79626	16.9457
87588	7.48946
96346	8.28098
105980	13.1647
116578	20.861
128234	17.8367
141056	20.8075
155160	13.7849
170676	27.1839
187742	28.8825
206516	18.6588
227166	28.7818
249882	36.0367
274870	38.2879
302356	40.1092
332590	39.2193
365848	46.8929
402432	51.044
442674	50.2778
486940	54.6977
535634	65.4959
589196	81.4531
648114	78.8646
712924	79.2798
784216	92.7234
862636	94.8136
948898	111.253
1043786	119.202
1148164	126.642
1262980	141.239
1389278	155.017
1528204	173.891
1681024	189.159
1849126	209.967
2034038	224.596
2237440	250.006
2461184	269.85
2707302	297.607
2978032	331.843
3275834	370.065
3603416	409.245
3963756	450.959
4360130	494.666
4796142	547.329
5275756	603.857
5803330	669.279
6383662	745.064
7022028	819.042
7724230	909.526
8496652	1005.79
9346316	1109.06
