16	0.004293
20	0.002492
22	0.001951
24	0.002325
26	0.002479
28	0.002827
30	0.002835
32	0.003136
34	0.003025
36	0.003617
38	0.003755
40	0.002912
44	0.004347
48	0.004924
52	0.005955
56	0.005233
60	0.005792
66	0.007784
72	0.00781
78	0.008611
84	0.00877
92	0.010136
100	0.010677
110	0.011828
120	0.013857
132	0.015416
144	0.016863
158	0.01897
172	0.021315
188	0.023284
206	0.026312
226	0.030356
248	0.032558
272	0.035565
298	0.039631
326	0.045383
358	0.048205
392	0.054308
430	0.061103
472	0.066683
518	0.073027
568	0.08371
624	0.093646
686	0.104497
754	0.113616
828	0.264327
910	0.068426
1000	0.058857
1100	0.064871
1210	0.073867
1330	0.080869
1462	0.090026
1608	0.100448
1768	0.111684
1944	0.125528
2138	0.139402
2350	0.154464
2584	0.172571
2842	0.190648
3126	0.213291
3438	0.234435
3780	0.259745
4158	0.294284
4572	0.318981
5028	0.504386
5530	0.396711
6082	0.439972
6690	0.489903
7358	0.549048
8092	0.615745
8900	0.669348
9790	0.751594
10768	0.840423
11844	1.05153
13028	1.02547
14330	1.27576
15762	1.37394
17338	1.41727
19070	1.69074
20976	1.72498
23072	2.01894
25378	1.96731
27914	2.03835
30704	2.3598
33774	2.65906
37150	2.97139
40864	3.31955
44950	3.67225
49444	3.97411
54388	4.31002
59826	4.86388
65808	5.6053
72388	6.09175
79626	6.71479
87588	7.5311
96346	8.17974
105980	8.9305
116578	9.74601
128234	10.9068
141056	12.2715
155160	13.3129
170676	14.8485
187742	16.3266
206516	18.3234
227166	20.0783
249882	22.5085
274870	24.7305
302356	27.3979
332590	30.4565
365848	33.3404
402432	37.141
442674	41.1073
486940	45.5962
535634	50.6462
589196	56.026
648114	61.6556
712924	68.6255
784216	76.2573
862636	84.6328
948898	93.6585
1043786	103.281
1148164	113.995
1262980	127.147
1389278	140.325
1528204	155.803
1681024	172.846
1849126	191.185
2034038	211.279
2237440	234.326
2461184	260.886
2707302	287.088
2978032	318.968
3275834	352.33
3603416	389.273
3963756	436.255
4360130	476.138
4796142	528.448
5275756	586.741
5803330	650.696
6383662	714.586
7022028	799.153
7724230	874.097
8496652	966.825
9346316	1078.16
