16	0.009889
20	0.001912
22	0.001602
24	0.001615
26	0.001815
28	0.002022
30	0.001985
32	0.002307
34	0.002562
36	0.001696
38	0.003037
40	0.003032
44	0.003291
48	0.003579
52	0.00379
56	0.004629
60	0.005124
66	0.005414
72	0.005945
78	0.006156
84	0.006941
92	0.007895
100	0.009064
110	0.009296
120	0.010587
132	0.011954
144	0.012935
158	0.015414
172	0.017014
188	0.018698
206	0.02
226	0.022694
248	0.025805
272	0.027312
298	0.032226
326	0.036133
358	0.039133
392	0.043349
430	0.04671
472	0.054337
518	1.16727
568	0.056978
624	0.075691
686	0.089875
754	0.103194
828	0.114933
910	0.125375
1000	0.051816
1100	0.070612
1210	0.068834
1330	0.158558
1462	0.067011
1608	0.16184
1768	0.078775
1944	0.076727
2138	0.207423
2350	0.11432
2584	0.131507
2842	0.146
3126	0.250484
3438	0.138355
3780	0.254356
4158	0.282188
4572	0.287042
5028	0.198342
5530	0.291739
6082	0.297858
6690	0.271884
7358	0.385748
8092	0.437741
8900	0.405875
9790	0.491126
10768	0.435479
11844	0.431089
13028	0.497585
14330	0.612447
15762	0.649732
17338	0.753447
19070	0.568924
20976	0.65456
23072	0.831334
25378	0.821095
27914	0.818639
30704	0.91421
33774	1.2131
37150	1.05932
40864	1.15807
44950	1.34051
49444	1.43674
54388	1.6319
59826	1.84757
65808	1.89767
72388	2.13783
79626	2.47957
87588	4.18649
96346	3.55978
105980	3.27916
116578	3.78817
128234	4.10277
141056	4.73236
155160	4.78986
170676	5.51444
187742	6.08847
206516	6.02499
227166	6.83073
249882	7.76414
274870	9.08571
302356	11.3214
332590	12.8738
365848	13.1343
402432	13.9076
442674	13.668
486940	15.4498
535634	17.7176
589196	18.3937
648114	20.0777
712924	22.8135
784216	23.8056
862636	27.1339
948898	30.4949
1043786	32.6069
1148164	35.3488
1262980	39.8736
1389278	45.4229
1528204	49.2686
1681024	53.9033
1849126	60.5239
2034038	67.6208
2237440	76.6979
2461184	85.1041
2707302	89.9953
2978032	98.6096
3275834	110.593
3603416	124.593
3963756	135.939
4360130	152.041
4796142	159.953
5275756	171.339
5803330	205.603
6383662	216.821
7022028	241.549
7724230	263.618
8496652	292.059
9346316	322.942
