16	0.013752
20	0.001941
22	0.001899
24	0.001736
26	0.002384
28	0.002222
30	0.002667
32	0.002779
34	0.002514
36	0.003236
38	0.003786
40	0.003689
44	0.004287
48	0.004911
52	0.005017
56	0.005883
60	0.00635
66	0.006669
72	0.007452
78	0.008095
84	0.008842
92	0.010259
100	0.011695
110	0.012692
120	0.013857
132	0.015765
144	0.017246
158	0.019344
172	0.019631
188	0.02263
206	0.024858
226	0.029628
248	0.03221
272	0.036247
298	0.041183
326	0.044267
358	0.048829
392	0.053999
430	0.059936
472	0.066315
518	0.074059
568	0.244851
624	0.047462
686	0.053702
754	0.056843
828	0.041729
910	0.044423
1000	0.051034
1100	0.056309
1210	0.062508
1330	0.071086
1462	0.077337
1608	0.086065
1768	0.096155
1944	0.107525
2138	0.119286
2350	0.131652
2584	0.147664
2842	0.162942
3126	0.18127
3438	0.203044
3780	0.225829
4158	0.250485
4572	0.281421
5028	0.428649
5530	0.343078
6082	0.377703
6690	0.42372
7358	0.469389
8092	0.526091
8900	0.593476
9790	0.649044
10768	0.719596
11844	0.795404
13028	0.924642
14330	0.984156
15762	1.09856
17338	1.44007
19070	1.38249
20976	1.6258
23072	1.65642
25378	1.97686
27914	2.05604
30704	2.30768
33774	2.68405
37150	2.87878
40864	3.34667
44950	3.50208
49444	3.95601
54388	4.34838
59826	4.85039
65808	5.55275
72388	6.07304
79626	6.64128
87588	7.49628
96346	8.09189
105980	8.9442
116578	9.98074
128234	11.1617
141056	12.3091
155160	13.4902
170676	14.8502
187742	16.4901
206516	18.1025
227166	20.3214
249882	22.0947
274870	24.7315
302356	27.3434
332590	30.3259
365848	33.4993
402432	37.1569
442674	41.0756
486940	45.5001
535634	50.5018
589196	55.4511
648114	62.4111
712924	68.728
784216	75.3214
862636	83.9292
948898	93.009
1043786	103.688
1148164	113.576
1262980	127.543
1389278	139.076
1528204	155.914
1681024	172.476
1849126	191.258
2034038	216.274
2237440	235.811
2461184	259.479
2707302	287.14
2978032	316.037
3275834	350.369
3603416	387.442
3963756	428.064
4360130	474.809
4796142	528.115
5275756	584.653
5803330	645.815
6383662	716.925
7022028	791.359
7724230	879.726
8496652	967.209
9346316	1067.54
