16	0.001375
20	0.00099
22	0.000819
24	0.000758
26	0.000905
28	0.001146
30	0.001131
32	0.001868
34	0.001651
36	0.002217
38	0.002056
40	0.002295
44	0.002679
48	0.00287
52	0.002951
56	0.003303
60	0.003452
66	0.004034
72	0.004761
78	0.004866
84	0.005981
92	0.006241
100	0.006752
110	0.007994
120	0.008153
132	0.009095
144	0.010905
158	0.011997
172	0.013428
188	0.014912
206	0.016824
226	0.018416
248	0.02083
272	0.023022
298	0.025034
326	0.028728
358	0.031961
392	0.035792
430	0.048121
472	0.044487
518	1.07912
568	0.060215
624	0.062127
686	0.074511
754	0.079817
828	0.088298
910	0.06576
1000	0.067759
1100	0.059113
1210	0.074181
1330	0.060194
1462	0.214704
1608	0.068506
1768	0.071439
1944	0.175467
2138	0.127926
2350	0.124637
2584	0.142242
2842	0.167985
3126	0.125209
3438	0.164453
3780	0.17856
4158	0.178005
4572	0.196887
5028	0.201683
5530	0.220583
6082	0.28423
6690	0.293027
7358	0.385212
8092	0.291628
8900	0.372227
9790	0.418288
10768	0.380039
11844	0.421069
13028	0.471022
14330	0.451474
15762	0.533302
17338	0.531194
19070	0.570383
20976	0.642278
23072	0.688808
25378	0.84776
27914	0.880118
30704	0.899188
33774	0.967691
37150	1.12091
40864	1.30532
44950	1.26067
49444	1.58113
54388	1.64627
59826	1.84078
65808	2.10471
72388	2.18603
79626	2.38364
87588	2.80767
96346	2.83476
105980	3.23944
116578	3.46372
128234	3.84485
141056	5.11259
155160	4.59765
170676	4.76193
187742	5.56684
206516	6.11976
227166	6.97736
249882	7.35885
274870	8.43535
302356	9.18996
332590	10.9802
365848	11.7366
402432	14.3224
442674	16.2777
486940	15.3571
535634	15.9202
589196	19.4682
648114	20.4503
712924	22.2227
784216	24.1513
862636	26.9729
948898	29.8674
1043786	33.7298
1148164	36.3716
1262980	39.8068
1389278	43.2586
1528204	49.1147
1681024	51.7992
1849126	59.6268
2034038	63.2695
2237440	72.9494
2461184	79.5388
2707302	91.1858
2978032	98.1739
3275834	106.85
3603416	114.221
3963756	134.781
4360130	146.903
4796142	159.578
5275756	174.216
5803330	189.709
6383662	215.595
7022028	243.82
7724230	258.033
8496652	296.227
9346316	319.31
