16	2.12281
20	0.737071
22	0.545861
24	0.446997
26	0.527987
28	0.49094
30	0.479515
32	0.47827
34	0.454388
36	0.403601
38	0.474819
40	0.421276
44	0.466659
48	0.4
52	0.40142
56	0.432969
60	0.437221
66	0.406201
72	0.439601
78	0.454342
84	0.447647
92	0.468036
100	0.411043
110	0.407712
120	0.463553
132	0.456128
144	0.460702
158	0.481376
172	0.458141
188	0.596547
206	0.508459
226	0.488138
248	0.484974
272	0.475407
298	0.453413
326	0.494304
358	0.48737
392	0.463825
430	0.443015
472	0.441757
518	0.429333
568	0.439399
624	0.464426
686	0.430002
754	0.508526
828	0.465195
910	0.493462
1000	0.512439
1100	0.485671
1210	0.505763
1330	0.478985
1462	0.590832
1608	0.551704
1768	0.568682
1944	0.507198
2138	0.522768
2350	0.587515
2584	0.770158
2842	0.904708
3126	0.769611
3438	0.861418
3780	0.931681
4158	0.748774
4572	0.766097
5028	0.808735
5530	0.841513
6082	0.908293
6690	0.986738
7358	0.993548
8092	1.02797
8900	1.46935
9790	1.21187
10768	1.25036
11844	1.31586
13028	1.64095
14330	1.60267
15762	1.63229
17338	1.86935
19070	1.89864
20976	2.00513
23072	2.17405
25378	2.30646
27914	2.44663
30704	2.72363
33774	2.94902
37150	3.25211
40864	3.45302
44950	3.84935
49444	4.2107
54388	4.50459
59826	4.84542
65808	5.27565
72388	5.73599
79626	6.52653
87588	6.93964
96346	10.661
105980	8.78792
116578	9.08556
128234	9.88802
141056	11.0532
155160	12.2463
170676	11.0285
187742	11.5966
206516	12.0544
227166	13.2422
249882	12.8973
274870	18.1098
302356	12.6621
332590	18.8004
365848	16.33
402432	16.5113
442674	16.2072
486940	17.3298
535634	19.2458
589196	21.3337
648114	23.6929
712924	26.0078
784216	28.5242
862636	31.5927
948898	34.5127
1043786	38.6989
1148164	42.756
1262980	47.1493
1389278	52.2051
1528204	57.2633
1681024	63.3146
1849126	69.9642
2034038	77.1394
2237440	84.9696
2461184	94.0316
2707302	103.497
2978032	114.066
3275834	125.726
3603416	138.519
3963756	156.619
4360130	169.862
4796142	186.123
5275756	206.722
5803330	227.353
6383662	251.11
7022028	286.183
7724230	305.434
8496652	338.821
9346316	373.079
