16	70.0227
20	0.729322
22	0.704072
24	0.703581
26	0.71152
28	0.70772
30	0.702115
32	0.700937
34	0.708391
36	0.698656
38	0.725057
40	0.696412
44	0.735029
48	0.694914
52	0.698097
56	0.721607
60	0.700796
66	0.720274
72	0.708762
78	0.707578
84	0.738665
92	0.707467
100	0.71106
110	0.713021
120	0.711624
132	0.9442
144	0.81248
158	0.701932
172	0.704137
188	0.704765
206	0.746974
226	0.708695
248	0.703872
272	0.735723
298	0.7258
326	0.725955
358	0.735342
392	0.734463
430	0.73391
472	0.755988
518	1.2082
568	0.99267
624	0.982934
686	0.984788
754	0.991149
828	1.0051
910	1.00807
1000	1.01019
1100	1.09215
1210	1.00507
1330	1.01534
1462	1.03283
1608	0.995997
1768	1.00879
1944	1.04489
2138	1.31486
2350	0.931509
2584	0.906329
2842	1.05964
3126	0.91092
3438	0.963371
3780	0.965847
4158	1.01529
4572	0.981312
5028	0.982009
5530	1.0587
6082	1.0151
6690	1.02954
7358	1.17946
8092	1.06339
8900	1.28008
9790	1.1209
10768	1.09718
11844	1.14521
13028	1.4416
14330	1.37702
15762	1.4821
17338	1.49969
19070	1.50351
20976	1.5769
23072	1.66708
25378	1.86818
27914	1.88152
30704	1.95675
33774	2.22856
37150	2.48885
40864	2.64355
44950	2.75006
49444	3.00236
54388	3.18523
59826	3.31029
65808	3.63955
72388	3.72032
79626	3.98126
87588	4.24926
96346	4.54978
105980	4.96662
116578	5.29703
128234	5.63561
141056	6.12621
155160	6.9771
170676	7.49507
187742	8.05896
206516	8.76633
227166	9.30773
249882	9.84513
274870	10.5612
302356	11.1673
332590	11.8871
365848	12.7196
402432	13.5334
442674	14.645
486940	15.6993
535634	17.3459
589196	18.2414
648114	19.5395
712924	21.6454
784216	25.827
862636	25.3336
948898	27.9947
1043786	29.7805
1148164	32.2783
1262980	34.9523
1389278	38.1641
1528204	41.9148
1681024	45.867
1849126	49.7275
2034038	54.3345
2237440	59.7556
2461184	65.0564
2707302	72.2371
2978032	78.4444
3275834	85.4888
3603416	94.5877
3963756	103.105
4360130	113.79
4796142	124.284
5275756	136.013
5803330	150.15
6383662	164.449
7022028	180.377
7724230	197.352
8496652	218.139
9346316	239.815
