16	3.18767
20	0.763537
22	0.773343
24	0.519988
26	0.464624
28	0.454467
30	0.495918
32	0.499433
34	0.459675
36	0.44378
38	0.456646
40	0.454638
44	0.454935
48	0.430733
52	0.518246
56	0.48016
60	0.55037
66	0.456128
72	0.458841
78	0.474095
84	0.459767
92	0.449612
100	0.479687
110	0.53009
120	0.550733
132	0.515628
144	0.465522
158	0.463042
172	0.476155
188	0.490518
206	0.506441
226	0.630338
248	0.49267
272	0.442887
298	0.474037
326	0.467902
358	0.471178
392	0.466853
430	0.588396
472	0.437109
518	0.438402
568	0.434631
624	0.449361
686	0.487292
754	0.465186
828	0.455377
910	0.480838
1000	0.456988
1100	0.448758
1210	0.459591
1330	0.448501
1462	0.500046
1608	0.71426
1768	0.747249
1944	0.651334
2138	0.597955
2350	0.594779
2584	0.750926
2842	0.857107
3126	0.7142
3438	0.667064
3780	0.822051
4158	0.798148
4572	0.796323
5028	0.750084
5530	0.823716
6082	0.977474
6690	0.970152
7358	1.07954
8092	1.13252
8900	1.20106
9790	1.34022
10768	1.37401
11844	1.37929
13028	1.57539
14330	1.60666
15762	1.65542
17338	1.70482
19070	1.86129
20976	2.00146
23072	2.11429
25378	2.58674
27914	2.49405
30704	2.77513
33774	2.93168
37150	3.07129
40864	3.35483
44950	3.7279
49444	4.22134
54388	4.32224
59826	4.93338
65808	5.31152
72388	5.89674
79626	7.01498
87588	6.86676
96346	7.80418
105980	8.41354
116578	8.63869
128234	10.2807
141056	10.8741
155160	10.3911
170676	10.2514
187742	14.412
206516	15.1317
227166	14.6849
249882	15.866
274870	16.1636
302356	16.022
332590	19.6815
365848	14.7814
402432	16.7305
442674	17.8902
486940	18.5131
535634	20.9948
589196	21.5022
648114	24.0265
712924	26.2441
784216	29.4106
862636	32.1746
948898	35.5762
1043786	51.4986
1148164	44.3055
1262980	47.9105
1389278	52.987
1528204	58.6099
1681024	64.2947
1849126	71.2384
2034038	78.8605
2237440	87.5243
2461184	95.9203
2707302	105.678
2978032	116.007
3275834	128.706
3603416	142.447
3963756	157.012
4360130	173.743
4796142	198.556
5275756	212.005
5803330	233.082
6383662	257.533
7022028	293.35
7724230	315.625
8496652	348.774
9346316	383.666
