16	67.6382
20	0.736512
22	0.697896
24	0.773754
26	0.650023
28	0.625917
30	0.623771
32	0.62321
34	0.627288
36	0.779867
38	0.621371
40	0.620087
44	0.6209
48	0.619343
52	0.621706
56	0.712389
60	0.770434
66	0.639363
72	0.627508
78	0.625849
84	0.626763
92	0.773889
100	0.633683
110	0.630208
120	0.631392
132	0.806556
144	0.79894
158	0.634306
172	0.627209
188	0.628667
206	0.631071
226	0.777362
248	0.752399
272	0.655196
298	0.648786
326	0.64805
358	0.649538
392	0.656092
430	0.672192
472	0.653659
518	1.05613
568	0.879199
624	0.884758
686	0.922986
754	0.927296
828	0.899612
910	0.909932
1000	0.906555
1100	0.890071
1210	0.89257
1330	0.987801
1462	0.918186
1608	0.88862
1768	0.899148
1944	1.03402
2138	1.11128
2350	0.923873
2584	0.898171
2842	1.09646
3126	0.901559
3438	0.92939
3780	1.13346
4158	0.943866
4572	0.971674
5028	1.01629
5530	1.16733
6082	1.00571
6690	1.02005
7358	1.22417
8092	1.05003
8900	1.26666
9790	1.1061
10768	1.10606
11844	1.20126
13028	1.31729
14330	1.36018
15762	1.45279
17338	1.48022
19070	1.49087
20976	1.74657
23072	1.59894
25378	1.80995
27914	1.85634
30704	1.92278
33774	2.37366
37150	2.42654
40864	2.64215
44950	2.7159
49444	2.84989
54388	3.05729
59826	3.42241
65808	3.80059
72388	4.1527
79626	3.91402
87588	4.23269
96346	4.46354
105980	4.81805
116578	5.16946
128234	5.54974
141056	6.07002
155160	6.9373
170676	7.4367
187742	7.97894
206516	8.61393
227166	9.21046
249882	9.76977
274870	10.5324
302356	11.1658
332590	11.8238
365848	12.6616
402432	13.4539
442674	15.1936
486940	15.722
535634	17.0539
589196	18.2728
648114	19.773
712924	21.46
784216	23.3947
862636	25.2526
948898	27.5459
1043786	29.9067
1148164	32.168
1262980	34.8472
1389278	38.0081
1528204	41.5446
1681024	45.349
1849126	49.6715
2034038	54.214
2237440	59.7663
2461184	64.891
2707302	71.0975
2978032	77.8111
3275834	85.462
3603416	93.8097
3963756	102.749
4360130	113.435
4796142	123.648
5275756	135.448
5803330	149.17
6383662	163.71
7022028	179.421
7724230	197.547
8496652	217.788
9346316	239.286
